employee_id,age,years_experience,monthly_hours,projects_completed,performance_score,salary,salary_per_exp_year,productivity_ratio,age_exp_interaction,department_Finance,department_HR,department_Marketing,department_Sales,city_Delhi,city_Lucknow,city_Mumbai,city_Pune,education_Diploma,education_Masters,education_PhD,experience_level_Mid,experience_level_Senior,experience_level_Expert
1377,42.0,3.2348394428487754,214.64098582736165,8.0,5.221209179304696,52833.53503928502,12475.923999551662,0.037098698882802636,135.86325659964857,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1139,48.0,8.678775169408079,187.07095726397355,4.0,3.3243998802949863,57265.21929101912,5916.577075993932,0.021268568300982595,416.5812081315878,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1102,42.0,16.01362906872842,169.72322766314457,9.0,7.002069476511978,66991.33889792943,3937.5102529454807,0.05271690398073996,672.5724208865936,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1460,55.0,4.293147590031274,198.39406628168604,4.0,7.332237434917592,68995.37960364547,13034.849006210656,0.020060777507537056,236.12311745172008,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1430,53.0,4.745418575761302,170.11291324286566,7.0,5.533244199443072,52370.1485223328,9115.11456158674,0.040908660061585715,251.507184515349,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1314,37.0,4.826872424665306,181.54289571766253,4.0,10.0,55727.03771027198,9563.799178849007,0.02191265775791551,178.59427971261633,True,False,False,False,False,False,False,True,False,True,False,True,False,False
1360,39.0,6.220216959501314,168.09793122704554,4.0,7.002069476511978,64051.51033765433,8871.133748047128,0.023654931618467014,242.58846142055123,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1156,29.0,10.30187466997772,175.73215562785705,6.0,6.553583556824957,73835.79712361153,6533.057504145645,0.033949679268520515,298.75436542935387,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1368,21.0,6.373107667813665,200.29290772878824,3.0,5.405473012634506,55480.176873328805,7524.666581978756,0.014903654747945945,133.83526102408698,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1297,41.0,7.099413890599915,201.45773485985788,0.0,8.669419795310805,55126.80409482201,6806.270779519185,0.0,291.0759695145965,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1272,28.0,7.044477008533611,184.19426598394733,4.0,7.495860088938153,44593.24386481766,5543.3366044197755,0.021598940867568334,197.2453562389411,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1411,25.0,8.14410142243867,191.9747803198628,9.0,5.062711597347699,44690.625986227446,4887.372079727957,0.04663821865780684,203.60253556096674,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1365,43.0,12.569305818153406,201.3791907055028,5.0,9.028042714271072,59366.097062713605,4375.028307143903,0.024706097413324853,540.4801501805965,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1437,3.5,9.305098683386742,175.7334040138146,5.0,9.031028713557284,49736.81797206666,4826.4281109941585,0.02829119954940249,32.567845391853595,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1359,37.0,0.0,152.22183657941787,6.0,7.002069476511978,34342.43298051835,34342.43298051835,0.03915890929090961,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1116,29.0,6.990479826142201,167.39427111869716,5.0,7.667553796174285,61954.41184746241,7753.528348168543,0.029692221515514726,202.72391495812383,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1465,44.0,10.879349163485562,175.91409333396325,2.0,7.084504430218181,59712.48995643943,5026.579245602288,0.01130492185393377,478.69136319336474,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1052,22.0,7.652620891479233,196.19778643322235,3.0,7.276371870916154,68792.55040557905,7950.487056855027,0.015213152511810261,168.35765961254313,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1271,58.0,8.14410142243867,202.8921256410018,8.0,8.45014069391342,56186.690476224685,6144.583035611177,0.03923643433923392,472.3578825014429,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1495,42.5,5.50084181226379,154.70627136487883,2.0,5.24160932066275,65578.68662568332,10087.722254980827,0.0128446977919935,233.78577702121106,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1264,37.0,8.901371014756268,184.4749663914861,6.0,7.002069476511978,59323.502259378474,5991.443222455469,0.032349379092678564,329.35072754598195,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1061,34.0,6.962998229679098,182.97820151692744,7.0,9.623836303790732,78260.34275615915,9827.999517125721,0.0380479858063834,236.74193980908933,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1341,42.0,11.514574038904172,140.59999089162253,6.0,7.514600513388903,58895.0755734362,4706.119072878432,0.04237288408155525,483.61210963397525,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1165,59.0,11.883602927737238,210.1526711782737,3.0,7.287308949167246,50984.760592133985,3957.3371577890207,0.014207729332806477,701.1325727364971,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1205,23.0,16.8907825165403,145.32347291032664,9.0,6.861402342094977,94296.79860637091,5270.691682669112,0.06150756143900159,388.48799788042686,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1421,44.0,6.064755473835614,208.5178949924918,3.0,6.474972318113289,49726.84211616873,7038.720915441807,0.014318586009598401,266.849240848767,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1133,52.0,8.14410142243867,156.00280555640802,2.0,7.650234576172783,62802.30470440848,6868.067380606495,0.012738625866666053,423.4932739668108,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1323,33.0,6.531103136180028,158.64730298798045,4.0,5.788846897795578,52825.504986131455,7014.311719136265,0.02505523065617433,215.52640349394093,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1309,43.0,0.7903643700231315,208.86579107263884,3.0,7.784618506003591,42660.21544892265,23827.672267836453,0.014294849983252577,33.98566791099466,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1083,31.0,5.644945855172817,203.0712685731972,6.0,8.06145463556273,48694.83850668194,7328.10162309675,0.029401493125172068,174.99332151035733,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1441,28.0,11.250757702575982,219.8566525054006,3.0,5.928179487293694,86340.10629289276,7047.7360167475945,0.013583471296734614,315.0212156721275,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1355,36.0,3.2277601803590548,181.98276678836248,6.0,6.427713791212641,42945.607876957554,10158.004722328,0.032789973095879506,116.19936649292598,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1238,44.0,8.434170704113754,162.69857145657744,3.0,8.139319704367065,60246.48104553891,6385.985894792908,0.018326366402017,371.1035109810052,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1169,37.0,14.058070250358329,206.9333944750973,1.0,7.002069476511978,71480.13556038763,4746.9652068256655,0.004809232314628341,520.1485992632581,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1472,45.0,3.574767275086632,183.4510038360838,6.0,5.659760149168587,58406.657731998734,12767.132013484268,0.032528963655475814,160.86452737889846,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1031,57.0,1.4681908778320665,157.9117744497683,4.0,9.12553061947244,56465.57797699443,22877.314102461525,0.02517119964112157,83.6868800364278,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1023,32.0,11.731516337314485,191.32171965488428,4.0,9.557521220810544,48494.12297407021,3808.9825036739726,0.020798482912787405,375.4085227940635,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1345,57.0,6.433740774680782,210.70297440015096,3.0,7.002069476511978,52908.881072353564,7117.396567359529,0.01417079759271375,366.7232241568046,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1032,27.0,5.708926301805897,198.47940917168808,6.0,8.022009254778414,54413.1092989869,8110.554036692887,0.030078292415814785,154.14101014875922,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1454,56.0,11.600914635660944,193.52883632989543,5.0,4.898495742765874,66614.76592699933,5286.50243677373,0.025703130159688278,649.6512195970129,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1053,26.0,11.229172499244337,175.6652697119152,6.0,6.281423413957369,91878.73252006632,7513.078462646894,0.03396253270257414,291.95848498035275,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1481,56.0,14.72436925972195,191.1915412302093,4.0,8.131124755435708,67490.50098047557,4292.0959095862,0.020812570492937315,824.5646785444292,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1373,21.0,9.106174667570668,164.1540321559179,6.0,5.730030626700456,63689.7737768169,6302.065407714422,0.03632972154343496,191.22966801898403,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1244,55.0,8.14410142243867,173.48825285693755,7.0,7.7373131813159635,72657.91860248505,7945.878468078898,0.04011731383280731,447.9255782341268,False,False,False,True,True,False,False,False,False,False,True,False,True,False
1237,53.0,12.124251655952214,213.96185812667463,5.0,7.002069476511978,61789.9990980651,4708.077894105422,0.02325994036138986,642.5853377654673,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1057,46.0,1.776405398040418,183.5443757014337,5.0,8.189754050189647,57957.33153402176,20874.952762636156,0.027093754447923585,81.71464830985923,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1364,46.0,8.14410142243867,185.4948380549269,9.0,6.774843667621743,69993.85290310912,7654.535931912513,0.04825870835818683,374.6286654321788,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1003,35.0,7.208187493726678,158.23361025941892,6.0,6.421925008712177,47657.72745585327,5806.120716939878,0.03768048711716684,252.2865622804337,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1059,30.0,0.0,159.4380718435614,7.0,7.3780905140579165,35950.19748073613,35950.19748073613,0.043630541800736056,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1369,21.0,7.64662936396362,163.64569048539738,4.0,5.251492614567002,59881.98822616949,6925.471846375008,0.024294592759807245,160.579216643236,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1229,52.0,3.5968828686532603,185.0433470095115,5.0,5.773898654638975,93444.27460252907,20327.747578633705,0.026875457146792646,187.03790916996954,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1262,27.0,12.908200239880609,202.3086659476227,6.0,6.103647046349551,51762.39508760027,3721.717705729883,0.029511776942876343,348.5214064767764,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1207,40.0,10.097450989011644,159.60987595231626,4.0,5.518253978619302,58779.1958111683,5296.639369650711,0.02490506873430104,403.8980395604658,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1075,21.0,6.692476881281394,151.67132743607613,4.0,3.782795946174643,46211.18585345312,6007.322032504487,0.02620007349890116,140.54201450690925,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1400,57.0,5.990150052357533,179.61062601845805,5.0,7.517417502319428,53482.391252328176,7651.107751870139,0.027683863957644494,341.4385529843794,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1303,45.0,0.0,173.66469788128703,2.0,5.190999698391296,34019.14647653128,34019.14647653128,0.01145051074579091,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1414,44.0,7.158519365755817,196.1784944455802,3.0,5.927427725550063,75159.31070657237,9212.371428821081,0.015214640970027173,314.97485209325595,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1409,52.0,10.983205004241617,169.6168535441262,4.0,5.66151191471733,62040.6848435841,5177.303135648933,0.023444342788594974,571.1266602205641,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1081,28.0,7.240022451270482,136.7138026430432,8.0,5.28169267300162,58118.425564272,7053.187768355055,0.058091490079147344,202.7206286355735,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1452,45.0,8.14410142243867,172.82592453902163,4.0,5.179087440763926,78122.13037491249,8543.445305977135,0.023011527254106753,366.48456400974015,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1027,48.0,1.7527725544181134,145.85231034912027,8.0,7.611815173562983,61346.17525376853,22285.23208548772,0.05447650078491206,84.13308261206944,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1356,33.0,8.14410142243867,163.1657610792398,8.0,6.129784522745836,43778.31125312323,4787.601233916307,0.04873123328157659,268.7553469404761,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1461,56.0,13.151929895207754,183.6973576770527,6.0,7.031920655656095,61138.09573375643,4320.124264780277,0.03248557573027725,736.5080741316342,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1121,52.0,1.2608584207181517,148.772953284454,3.0,8.628890044484196,68678.01895023408,30376.965811250935,0.020030318787279944,65.56463787734388,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1347,28.0,11.452400904682523,172.4489068718208,7.0,4.405153252409729,78221.48541834798,6281.638859614137,0.04035770606022336,320.66722533111067,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1458,44.0,7.921506056758101,185.099935013492,8.0,5.33499464217111,51784.806173330166,5804.491511172917,0.04298765606457633,348.54626649735644,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1160,35.0,10.21229310576192,126.71335357851106,3.0,5.952706700362587,69081.01243920263,6161.18503035765,0.023490104330834653,357.43025870166724,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1250,38.0,10.51765433954715,157.08198820035344,2.0,6.561610357147345,57002.195247391646,4949.114947100666,0.012651662740129481,399.67086490279166,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1051,24.0,9.497120222309224,218.18837304586987,9.0,7.807486033595389,56418.54477318814,5374.668821386217,0.04106057212312332,227.93088533542138,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1379,23.0,8.35458678959205,200.71449285166065,6.0,7.812763134004476,55189.48052436893,5899.724035461723,0.029745011948211157,192.15549616061713,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1294,51.0,13.25227406235486,153.674599178518,3.0,6.759443499126328,67507.11727916072,4736.585683366148,0.019395556968843628,675.8659771800978,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1015,42.5,4.26714636941761,147.01933129301386,5.0,9.352359638379475,49140.17227495177,9329.56269456875,0.033779371628846075,181.3537207002484,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1329,36.0,8.14410142243867,182.2255353610655,7.0,7.643185959908086,56892.43317514972,6221.763139628092,0.038204281877008854,293.1876512077921,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1490,39.0,5.248250450144692,178.33239711123068,1.0,5.192960075757831,61764.232735541525,9885.044338149288,0.00557623728957212,204.68176755564298,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1115,47.0,12.020570293112073,175.67095554457106,2.0,7.168826072512343,53392.45712123923,4100.623545612593,0.011320479893456139,564.9668037762674,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1146,59.0,12.504468104061525,187.0188500979141,6.0,8.25735531935671,61631.84465779469,4563.811338801167,0.03191169394385401,737.76361813963,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1004,28.0,13.269112906924745,154.4125900829431,4.0,7.630678715871338,79517.3550620255,5572.690858969659,0.025737940522484154,371.53516139389285,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1448,24.0,12.301732252420152,209.8075894038596,6.0,7.002069476511978,66754.69125742977,5018.4960868750195,0.02846197338989233,295.24157405808364,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1060,56.0,9.016695568984808,178.05763597849716,4.0,6.435801428538796,50494.66162766445,5041.049843225102,0.022339175752774686,504.93495186314925,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1423,55.0,8.14410142243867,134.87500130503548,4.0,6.201531601105315,57133.57313415709,6248.134233721125,0.02943882216435174,447.9255782341268,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1166,22.0,5.530213550163607,166.1569557584622,3.0,6.160386289606777,48907.12156204911,7489.360215612521,0.017947204089639728,121.66469810359935,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1222,36.0,0.3475742992838997,164.49931621152552,5.0,7.895174169512464,59727.51373753484,44322.2416524818,0.030211605186389257,12.51267477422039,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1099,44.0,10.188863752228016,186.7214233585134,5.0,5.44447364591835,55565.33174482904,4966.128194542044,0.026635212489577814,448.3100050980327,False,False,True,False,False,False,True,False,False,True,False,False,False,True
1436,22.0,10.011601619656544,175.2124629698217,3.0,7.562825435735744,74822.06027816111,6794.839012755244,0.01702490249236107,220.25523563244397,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1041,46.0,9.29520051042378,195.6068562323289,5.0,8.215517523304465,55933.71716541384,5432.989586631319,0.025431463051784602,427.57922347949386,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1249,38.0,4.037230445449186,195.22611126818904,4.0,8.006111418925306,48917.33980587164,9711.157814918972,0.020384646947077603,153.41475692706908,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1042,22.0,6.834040084026039,147.5040401979402,8.0,6.595537562054709,38202.54591418806,4876.480781874574,0.05387058823003633,150.34888184857286,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1265,53.0,5.890122705544575,174.39461791072867,3.0,5.198044975348249,47598.47505221592,6908.218777281396,0.01710428766706469,312.17650339386245,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1194,36.0,6.796383922554563,169.60049823184957,4.0,7.79324695271953,56564.4130851638,7255.211345034673,0.02344659037609561,244.66982121196426,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1206,39.0,3.048716223651536,186.8190538044325,5.0,5.174319396470642,39870.37515822132,9847.658604796521,0.026621367208069707,118.89993272240991,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1080,21.0,3.860180541871469,188.6677723146779,5.0,8.50830283896184,58785.53296040817,12095.339350865372,0.02636188498963597,81.06379137930085,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1029,35.0,7.578432298250695,174.59680015234673,2.0,4.899370659503848,45313.751063400174,5282.288125377,0.011389729187916933,265.2451304387743,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1218,51.0,7.991664810319265,169.02501733170362,2.0,6.2809947078387225,77769.82859527237,8649.102278147646,0.011762974833863293,407.57490532628253,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1348,25.0,4.8142392757616825,185.53445945176637,2.0,6.653634619477667,48454.26896468108,8333.724614099827,0.010721879516943384,120.35598189404206,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1245,45.0,6.958005752245109,173.7496767864866,1.0,6.192944135293867,55716.99965701362,7001.377152975137,0.0057224712422319635,313.1102588510299,False,False,False,True,True,False,False,False,False,True,False,False,True,False
1282,39.0,7.993797976656389,197.89447029294277,5.0,7.840722098207403,57131.47129765644,6352.318725186234,0.025138959331728647,311.7581210895992,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1058,54.0,8.14410142243867,161.75891795692186,1.0,6.9751963746285615,63549.385517308605,6949.768225597875,0.006144056574919443,439.78147681168815,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1398,53.0,13.24463554527242,154.5918251204114,6.0,7.002069476511978,87223.33406456959,6123.24083598739,0.038562437296153856,701.9656838994382,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1063,35.0,8.14410142243867,188.4668389721715,5.0,5.951142674072308,52600.50475227335,5752.3973458121545,0.026389842291792233,285.04354978535343,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1381,46.0,7.084068554039014,179.99761702881813,5.0,7.002069476511978,53593.72452364322,6629.548495957074,0.02762467308729213,325.86715348579463,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1112,46.0,14.524503409127488,161.85983683234682,5.0,6.110610200427967,69162.65375548287,4455.063838938599,0.030701246527387607,668.1271568198645,False,False,True,False,False,True,False,False,False,False,True,False,False,True
